omabuntu noble all omakasui-nvim 1:0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-nvim-0.0.3/omakasui-nvim_0.0.3-1+noble_all.deb 78041230 e80464d8be974b8f8c08b00bf569f6f9 6da03cb201f01b1ef7e969291de1e97ca36efce0 6a74a1f5e1590c84167c4aa23c63a558dc148cf6e97e672fb79d82f9cd49163c UGFja2FnZTogb21ha2FzdWktbnZpbQpWZXJzaW9uOiAxOjAuMC4zCkFyY2hpdGVjdHVyZTogYWxsCk1haW50YWluZXI6IEx1Y2EgUGF0dG9jY2hpbyA8aW5mb0BsdWNhcGF0dG9jY2hpby5kZXY+Ckluc3RhbGxlZC1TaXplOiAxMzI5NjcKRGVwZW5kczogbnZpbSwgZ2l0LCBndW0sIHhkZy11dGlscwpCcmVha3M6IG9tYWRlYi1udmltICg8PCAxOjAuMC4yfiksIG9tYWt1Yi1udmltICg8PCAxOjAuMC4yfikKUmVwbGFjZXM6IG9tYWRlYi1udmltICg8PCAxOjAuMC4yfiksIG9tYWt1Yi1udmltICg8PCAxOjAuMC4yfikKU2VjdGlvbjogZWRpdG9ycwpQcmlvcml0eTogb3B0aW9uYWwKTXVsdGktQXJjaDogZm9yZWlnbgpIb21lcGFnZTogaHR0cHM6Ly9naXRodWIuY29tL29tYWthc3VpL29tYWthc3VpLW52aW0KRGVzY3JpcHRpb246IFByZS1idWlsdCBMYXp5VmltIGNvbmZpZ3VyYXRpb24gKHNoYXJlZCBwYXlsb2FkKQogSW5zdGFsbHMgcHJlLWNhY2hlZCBMYXp5VmltIGNvbmZpZyBhbmQgcGx1Z2lucyB0byAvdXNyL3NoYXJlL29tYWthc3VpLW52aW0sCiBwbHVzIHRoZSBzaGFyZWQgc2V0dXAgc2NyaXB0LiBJbnN0YWxsIG9tYWt1Yi1udmltIG9yIG9tYWRlYi1udmltIHRvIGdldCB0aGUKIHByb2plY3Qtc3BlY2lmaWMgc2V0dXAgY29tbWFuZC4K stable
omabuntu noble all omakub-nvim 1:0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-nvim-0.0.3/omakub-nvim_0.0.3-1+noble_all.deb 2818 0979da03b8eda5692cd7a7e3571175c1 85c366a51bbca05825774fdb006c4f006ffb6dc1 c4d068bd6c1fcf9c121a2d034a44204a2fecf3025eaa5a6d2481a06bb1d49d15 UGFja2FnZTogb21ha3ViLW52aW0KU291cmNlOiBvbWFrYXN1aS1udmltClZlcnNpb246IDE6MC4wLjMKQXJjaGl0ZWN0dXJlOiBhbGwKTWFpbnRhaW5lcjogTHVjYSBQYXR0b2NjaGlvIDxpbmZvQGx1Y2FwYXR0b2NjaGlvLmRldj4KSW5zdGFsbGVkLVNpemU6IDEyCkRlcGVuZHM6IG9tYWthc3VpLW52aW0gKD0gMTowLjAuMykKU2VjdGlvbjogZWRpdG9ycwpQcmlvcml0eTogb3B0aW9uYWwKSG9tZXBhZ2U6IGh0dHBzOi8vZ2l0aHViLmNvbS9vbWFrYXN1aS9vbWFrYXN1aS1udmltCkRlc2NyaXB0aW9uOiBQcmUtYnVpbHQgTGF6eVZpbSBjb25maWd1cmF0aW9uIGZvciBPbWFidW50dS9PbWFrdWIKIFByb3ZpZGVzIHRoZSBvbWFrdWItc2V0dXAtbnZpbSBjb21tYW5kLCB3aGljaCBhY3RpdmF0ZXMgdGhlIHNoYXJlZAogb21ha2FzdWktbnZpbSBwYXlsb2FkIGZvciB0aGUgY3VycmVudCB1c2VyLgo= stable
omabuntu resolute all omakasui-nvim 1:0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-nvim-0.0.3/omakasui-nvim_0.0.3-1+resolute_all.deb 77950018 60c70b2596e64e500f12516be9b8a00e 0df918e798889f34f853374cc0a6282d06921d2d 9838d727617cf8213cf3ba998f1392e24e16ebf52899aa0a9c8c923ab5cd5219 UGFja2FnZTogb21ha2FzdWktbnZpbQpWZXJzaW9uOiAxOjAuMC4zCkFyY2hpdGVjdHVyZTogYWxsCk1haW50YWluZXI6IEx1Y2EgUGF0dG9jY2hpbyA8aW5mb0BsdWNhcGF0dG9jY2hpby5kZXY+Ckluc3RhbGxlZC1TaXplOiAxMzI4ODcKRGVwZW5kczogbnZpbSwgZ2l0LCBndW0sIHhkZy11dGlscwpCcmVha3M6IG9tYWRlYi1udmltICg8PCAxOjAuMC4yfiksIG9tYWt1Yi1udmltICg8PCAxOjAuMC4yfikKUmVwbGFjZXM6IG9tYWRlYi1udmltICg8PCAxOjAuMC4yfiksIG9tYWt1Yi1udmltICg8PCAxOjAuMC4yfikKU2VjdGlvbjogZWRpdG9ycwpQcmlvcml0eTogb3B0aW9uYWwKTXVsdGktQXJjaDogZm9yZWlnbgpIb21lcGFnZTogaHR0cHM6Ly9naXRodWIuY29tL29tYWthc3VpL29tYWthc3VpLW52aW0KRGVzY3JpcHRpb246IFByZS1idWlsdCBMYXp5VmltIGNvbmZpZ3VyYXRpb24gKHNoYXJlZCBwYXlsb2FkKQogSW5zdGFsbHMgcHJlLWNhY2hlZCBMYXp5VmltIGNvbmZpZyBhbmQgcGx1Z2lucyB0byAvdXNyL3NoYXJlL29tYWthc3VpLW52aW0sCiBwbHVzIHRoZSBzaGFyZWQgc2V0dXAgc2NyaXB0LiBJbnN0YWxsIG9tYWt1Yi1udmltIG9yIG9tYWRlYi1udmltIHRvIGdldCB0aGUKIHByb2plY3Qtc3BlY2lmaWMgc2V0dXAgY29tbWFuZC4K stable
omabuntu resolute all omakub-nvim 1:0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-nvim-0.0.3/omakub-nvim_0.0.3-1+resolute_all.deb 2818 0979da03b8eda5692cd7a7e3571175c1 85c366a51bbca05825774fdb006c4f006ffb6dc1 c4d068bd6c1fcf9c121a2d034a44204a2fecf3025eaa5a6d2481a06bb1d49d15 UGFja2FnZTogb21ha3ViLW52aW0KU291cmNlOiBvbWFrYXN1aS1udmltClZlcnNpb246IDE6MC4wLjMKQXJjaGl0ZWN0dXJlOiBhbGwKTWFpbnRhaW5lcjogTHVjYSBQYXR0b2NjaGlvIDxpbmZvQGx1Y2FwYXR0b2NjaGlvLmRldj4KSW5zdGFsbGVkLVNpemU6IDEyCkRlcGVuZHM6IG9tYWthc3VpLW52aW0gKD0gMTowLjAuMykKU2VjdGlvbjogZWRpdG9ycwpQcmlvcml0eTogb3B0aW9uYWwKSG9tZXBhZ2U6IGh0dHBzOi8vZ2l0aHViLmNvbS9vbWFrYXN1aS9vbWFrYXN1aS1udmltCkRlc2NyaXB0aW9uOiBQcmUtYnVpbHQgTGF6eVZpbSBjb25maWd1cmF0aW9uIGZvciBPbWFidW50dS9PbWFrdWIKIFByb3ZpZGVzIHRoZSBvbWFrdWItc2V0dXAtbnZpbSBjb21tYW5kLCB3aGljaCBhY3RpdmF0ZXMgdGhlIHNoYXJlZAogb21ha2FzdWktbnZpbSBwYXlsb2FkIGZvciB0aGUgY3VycmVudCB1c2VyLgo= stable
omadeb trixie all omakasui-nvim 1:0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-nvim-0.0.3/omakasui-nvim_0.0.3-1+trixie_all.deb 77559424 485f0580df9ec0923b4fcf3c0b740093 d353a3fabd799d278231c740d796416d7e6d36f9 e2df695dc55ff4770612ca777a5eb4a803ec1989ea3cf768fa4638f3cd615e57 UGFja2FnZTogb21ha2FzdWktbnZpbQpWZXJzaW9uOiAxOjAuMC4zCkFyY2hpdGVjdHVyZTogYWxsCk1haW50YWluZXI6IEx1Y2EgUGF0dG9jY2hpbyA8aW5mb0BsdWNhcGF0dG9jY2hpby5kZXY+Ckluc3RhbGxlZC1TaXplOiAxMzI5MzkKRGVwZW5kczogbnZpbSwgZ2l0LCBndW0sIHhkZy11dGlscwpCcmVha3M6IG9tYWRlYi1udmltICg8PCAxOjAuMC4yfiksIG9tYWt1Yi1udmltICg8PCAxOjAuMC4yfikKUmVwbGFjZXM6IG9tYWRlYi1udmltICg8PCAxOjAuMC4yfiksIG9tYWt1Yi1udmltICg8PCAxOjAuMC4yfikKU2VjdGlvbjogZWRpdG9ycwpQcmlvcml0eTogb3B0aW9uYWwKTXVsdGktQXJjaDogZm9yZWlnbgpIb21lcGFnZTogaHR0cHM6Ly9naXRodWIuY29tL29tYWthc3VpL29tYWthc3VpLW52aW0KRGVzY3JpcHRpb246IFByZS1idWlsdCBMYXp5VmltIGNvbmZpZ3VyYXRpb24gKHNoYXJlZCBwYXlsb2FkKQogSW5zdGFsbHMgcHJlLWNhY2hlZCBMYXp5VmltIGNvbmZpZyBhbmQgcGx1Z2lucyB0byAvdXNyL3NoYXJlL29tYWthc3VpLW52aW0sCiBwbHVzIHRoZSBzaGFyZWQgc2V0dXAgc2NyaXB0LiBJbnN0YWxsIG9tYWt1Yi1udmltIG9yIG9tYWRlYi1udmltIHRvIGdldCB0aGUKIHByb2plY3Qtc3BlY2lmaWMgc2V0dXAgY29tbWFuZC4K stable
omadeb trixie all omadeb-nvim 1:0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-nvim-0.0.3/omadeb-nvim_0.0.3-1+trixie_all.deb 2888 1e953da8782d365421f4e9ef91bbf8bf c862c6c8401f5271b7bb8e80de57896251ac2e57 119815ac487b3e3e5936f5006f412035d8cc761fcc4d10d961f3f9fe9672e590 UGFja2FnZTogb21hZGViLW52aW0KU291cmNlOiBvbWFrYXN1aS1udmltClZlcnNpb246IDE6MC4wLjMKQXJjaGl0ZWN0dXJlOiBhbGwKTWFpbnRhaW5lcjogTHVjYSBQYXR0b2NjaGlvIDxpbmZvQGx1Y2FwYXR0b2NjaGlvLmRldj4KSW5zdGFsbGVkLVNpemU6IDEyCkRlcGVuZHM6IG9tYWthc3VpLW52aW0gKD0gMTowLjAuMykKU2VjdGlvbjogZWRpdG9ycwpQcmlvcml0eTogb3B0aW9uYWwKSG9tZXBhZ2U6IGh0dHBzOi8vZ2l0aHViLmNvbS9vbWFrYXN1aS9vbWFrYXN1aS1udmltCkRlc2NyaXB0aW9uOiBQcmUtYnVpbHQgTGF6eVZpbSBjb25maWd1cmF0aW9uIGZvciBPbWFkZWIKIFByb3ZpZGVzIHRoZSBvbWFkZWItc2V0dXAtbnZpbSBjb21tYW5kLCB3aGljaCBhY3RpdmF0ZXMgdGhlIHNoYXJlZAogb21ha2FzdWktbnZpbSBwYXlsb2FkIGZvciB0aGUgY3VycmVudCB1c2VyLgo= stable
omabuntu noble all omakasui-zellij 1:0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-zellij-0.0.3/omakasui-zellij_0.0.3-1+noble_all.deb 6192 8903bce407f1acdc6db8348ecb4ff6ce 974b3ea39a2ee54b5ca9983de4f1c54167cb6abf 6579397facd75932673034309a199220f284a85427da68520c4c72b359ae150a UGFja2FnZTogb21ha2FzdWktemVsbGlqClZlcnNpb246IDE6MC4wLjMKQXJjaGl0ZWN0dXJlOiBhbGwKTWFpbnRhaW5lcjogTHVjYSBQYXR0b2NjaGlvIDxpbmZvQGx1Y2FwYXR0b2NjaGlvLmRldj4KSW5zdGFsbGVkLVNpemU6IDI5CkRlcGVuZHM6IHplbGxpaiwgZ3VtClNlY3Rpb246IHV0aWxzClByaW9yaXR5OiBvcHRpb25hbApNdWx0aS1BcmNoOiBmb3JlaWduCkhvbWVwYWdlOiBodHRwczovL2dpdGh1Yi5jb20vb21ha2FzdWkvb21ha2FzdWktemVsbGlqCkRlc2NyaXB0aW9uOiBaZWxsaWogY29uZmlndXJhdGlvbiAoc2hhcmVkIHBheWxvYWQpCiBJbnN0YWxscyB0aGUgb21ha3ViLWJhc2VkIHplbGxpaiBjb25maWd1cmF0aW9uIHRvIC91c3Ivc2hhcmUvb21ha2FzdWktemVsbGlqLAogcGx1cyB0aGUgc2hhcmVkIHNldHVwIHNjcmlwdC4gSW5zdGFsbCBvbWFrdWItemVsbGlqIG9yIG9tYWRlYi16ZWxsaWogdG8gZ2V0CiB0aGUgcHJvamVjdC1zcGVjaWZpYyBzZXR1cCBjb21tYW5kLgo= stable
omabuntu noble all omakub-zellij 1:0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-zellij-0.0.3/omakub-zellij_0.0.3-1+noble_all.deb 2098 084cb12487c115a2b8856456097e2214 b52689f9282ee180c637dee9974005eac26ecd3c fed3f0ac361fcaf8d68e16c3dd1ce1edf05d3af8e5f79edf885e590bd5373a1f UGFja2FnZTogb21ha3ViLXplbGxpagpTb3VyY2U6IG9tYWthc3VpLXplbGxpagpWZXJzaW9uOiAxOjAuMC4zCkFyY2hpdGVjdHVyZTogYWxsCk1haW50YWluZXI6IEx1Y2EgUGF0dG9jY2hpbyA8aW5mb0BsdWNhcGF0dG9jY2hpby5kZXY+Ckluc3RhbGxlZC1TaXplOiAxMQpEZXBlbmRzOiBvbWFrYXN1aS16ZWxsaWogKD0gMTowLjAuMykKU2VjdGlvbjogdXRpbHMKUHJpb3JpdHk6IG9wdGlvbmFsCkhvbWVwYWdlOiBodHRwczovL2dpdGh1Yi5jb20vb21ha2FzdWkvb21ha2FzdWktemVsbGlqCkRlc2NyaXB0aW9uOiBaZWxsaWogY29uZmlndXJhdGlvbiBmb3IgT21hYnVudHUvT21ha3ViCiBQcm92aWRlcyB0aGUgb21ha3ViLXNldHVwLXplbGxpaiBjb21tYW5kLCB3aGljaCBhY3RpdmF0ZXMgdGhlIHNoYXJlZAogb21ha2FzdWktemVsbGlqIGNvbmZpZ3VyYXRpb24gZm9yIHRoZSBjdXJyZW50IHVzZXIuCg== stable
omabuntu resolute all omakasui-zellij 1:0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-zellij-0.0.3/omakasui-zellij_0.0.3-1+resolute_all.deb 6192 8903bce407f1acdc6db8348ecb4ff6ce 974b3ea39a2ee54b5ca9983de4f1c54167cb6abf 6579397facd75932673034309a199220f284a85427da68520c4c72b359ae150a UGFja2FnZTogb21ha2FzdWktemVsbGlqClZlcnNpb246IDE6MC4wLjMKQXJjaGl0ZWN0dXJlOiBhbGwKTWFpbnRhaW5lcjogTHVjYSBQYXR0b2NjaGlvIDxpbmZvQGx1Y2FwYXR0b2NjaGlvLmRldj4KSW5zdGFsbGVkLVNpemU6IDI5CkRlcGVuZHM6IHplbGxpaiwgZ3VtClNlY3Rpb246IHV0aWxzClByaW9yaXR5OiBvcHRpb25hbApNdWx0aS1BcmNoOiBmb3JlaWduCkhvbWVwYWdlOiBodHRwczovL2dpdGh1Yi5jb20vb21ha2FzdWkvb21ha2FzdWktemVsbGlqCkRlc2NyaXB0aW9uOiBaZWxsaWogY29uZmlndXJhdGlvbiAoc2hhcmVkIHBheWxvYWQpCiBJbnN0YWxscyB0aGUgb21ha3ViLWJhc2VkIHplbGxpaiBjb25maWd1cmF0aW9uIHRvIC91c3Ivc2hhcmUvb21ha2FzdWktemVsbGlqLAogcGx1cyB0aGUgc2hhcmVkIHNldHVwIHNjcmlwdC4gSW5zdGFsbCBvbWFrdWItemVsbGlqIG9yIG9tYWRlYi16ZWxsaWogdG8gZ2V0CiB0aGUgcHJvamVjdC1zcGVjaWZpYyBzZXR1cCBjb21tYW5kLgo= stable
omabuntu resolute all omakub-zellij 1:0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-zellij-0.0.3/omakub-zellij_0.0.3-1+resolute_all.deb 2098 084cb12487c115a2b8856456097e2214 b52689f9282ee180c637dee9974005eac26ecd3c fed3f0ac361fcaf8d68e16c3dd1ce1edf05d3af8e5f79edf885e590bd5373a1f UGFja2FnZTogb21ha3ViLXplbGxpagpTb3VyY2U6IG9tYWthc3VpLXplbGxpagpWZXJzaW9uOiAxOjAuMC4zCkFyY2hpdGVjdHVyZTogYWxsCk1haW50YWluZXI6IEx1Y2EgUGF0dG9jY2hpbyA8aW5mb0BsdWNhcGF0dG9jY2hpby5kZXY+Ckluc3RhbGxlZC1TaXplOiAxMQpEZXBlbmRzOiBvbWFrYXN1aS16ZWxsaWogKD0gMTowLjAuMykKU2VjdGlvbjogdXRpbHMKUHJpb3JpdHk6IG9wdGlvbmFsCkhvbWVwYWdlOiBodHRwczovL2dpdGh1Yi5jb20vb21ha2FzdWkvb21ha2FzdWktemVsbGlqCkRlc2NyaXB0aW9uOiBaZWxsaWogY29uZmlndXJhdGlvbiBmb3IgT21hYnVudHUvT21ha3ViCiBQcm92aWRlcyB0aGUgb21ha3ViLXNldHVwLXplbGxpaiBjb21tYW5kLCB3aGljaCBhY3RpdmF0ZXMgdGhlIHNoYXJlZAogb21ha2FzdWktemVsbGlqIGNvbmZpZ3VyYXRpb24gZm9yIHRoZSBjdXJyZW50IHVzZXIuCg== stable
omadeb trixie all omakasui-zellij 1:0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-zellij-0.0.3/omakasui-zellij_0.0.3-1+trixie_all.deb 6200 2a1636950567f1176d8b8819883e0632 7e90640de7a1a40bf8a69b503c7ec40b26c3a916 d0f430b664d929e93e0a8cfcf79eb791b680feb65c687ab6d537dbcded9aff17 UGFja2FnZTogb21ha2FzdWktemVsbGlqClZlcnNpb246IDE6MC4wLjMKQXJjaGl0ZWN0dXJlOiBhbGwKTWFpbnRhaW5lcjogTHVjYSBQYXR0b2NjaGlvIDxpbmZvQGx1Y2FwYXR0b2NjaGlvLmRldj4KSW5zdGFsbGVkLVNpemU6IDI5CkRlcGVuZHM6IHplbGxpaiwgZ3VtClNlY3Rpb246IHV0aWxzClByaW9yaXR5OiBvcHRpb25hbApNdWx0aS1BcmNoOiBmb3JlaWduCkhvbWVwYWdlOiBodHRwczovL2dpdGh1Yi5jb20vb21ha2FzdWkvb21ha2FzdWktemVsbGlqCkRlc2NyaXB0aW9uOiBaZWxsaWogY29uZmlndXJhdGlvbiAoc2hhcmVkIHBheWxvYWQpCiBJbnN0YWxscyB0aGUgb21ha3ViLWJhc2VkIHplbGxpaiBjb25maWd1cmF0aW9uIHRvIC91c3Ivc2hhcmUvb21ha2FzdWktemVsbGlqLAogcGx1cyB0aGUgc2hhcmVkIHNldHVwIHNjcmlwdC4gSW5zdGFsbCBvbWFrdWItemVsbGlqIG9yIG9tYWRlYi16ZWxsaWogdG8gZ2V0CiB0aGUgcHJvamVjdC1zcGVjaWZpYyBzZXR1cCBjb21tYW5kLgo= stable
omadeb trixie all omadeb-zellij 1:0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-zellij-0.0.3/omadeb-zellij_0.0.3-1+trixie_all.deb 2196 ba025354b0e3ee26058064aba6e676ae 014e44ed47529560beb658ceb4067db2becdd879 5c59ac6e90b6d0851fa0fd59bbc7a593640b7afafa964c2d0a45b6959fe24d7e UGFja2FnZTogb21hZGViLXplbGxpagpTb3VyY2U6IG9tYWthc3VpLXplbGxpagpWZXJzaW9uOiAxOjAuMC4zCkFyY2hpdGVjdHVyZTogYWxsCk1haW50YWluZXI6IEx1Y2EgUGF0dG9jY2hpbyA8aW5mb0BsdWNhcGF0dG9jY2hpby5kZXY+Ckluc3RhbGxlZC1TaXplOiAxMQpEZXBlbmRzOiBvbWFrYXN1aS16ZWxsaWogKD0gMTowLjAuMykKU2VjdGlvbjogdXRpbHMKUHJpb3JpdHk6IG9wdGlvbmFsCkhvbWVwYWdlOiBodHRwczovL2dpdGh1Yi5jb20vb21ha2FzdWkvb21ha2FzdWktemVsbGlqCkRlc2NyaXB0aW9uOiBaZWxsaWogY29uZmlndXJhdGlvbiBmb3IgT21hZGViCiBQcm92aWRlcyB0aGUgb21hZGViLXNldHVwLXplbGxpaiBjb21tYW5kLCB3aGljaCBhY3RpdmF0ZXMgdGhlIHNoYXJlZAogb21ha2FzdWktemVsbGlqIGNvbmZpZ3VyYXRpb24gZm9yIHRoZSBjdXJyZW50IHVzZXIuCg== stable
omabuntu noble all omakasui-devtools 0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-devtools-0.0.3/omakasui-devtools_0.0.3-1+noble_all.deb 11936 20723ef9a7e76440c8236798de65693b 3b87ff51dd3282749dbd371742c20d25e86e1ede ec935f63fda9ec4590030d45ecc3a67a241a044023b2c328be32f7c2f2d5022a UGFja2FnZTogb21ha2FzdWktZGV2dG9vbHMKVmVyc2lvbjogMC4wLjMKQXJjaGl0ZWN0dXJlOiBhbGwKTWFpbnRhaW5lcjogTHVjYSBQYXR0b2NjaGlvIDxpbmZvQGx1Y2FwYXR0b2NjaGlvLmRldj4KSW5zdGFsbGVkLVNpemU6IDU5CkRlcGVuZHM6IGpxLCBpbWFnZW1hZ2ljaywgcHl0aG9uMy1waWwKUmVjb21tZW5kczogYmFzaC1jb21wbGV0aW9uCkJyZWFrczogb21hZGViLWRldnRvb2xzICg8PCAwLjAuM34pLCBvbWFrdWItZGV2dG9vbHMgKDw8IDAuMC4zfikKUmVwbGFjZXM6IG9tYWRlYi1kZXZ0b29scyAoPDwgMC4wLjN+KSwgb21ha3ViLWRldnRvb2xzICg8PCAwLjAuM34pClNlY3Rpb246IGRldmVsClByaW9yaXR5OiBvcHRpb25hbApNdWx0aS1BcmNoOiBmb3JlaWduCkhvbWVwYWdlOiBodHRwczovL2dpdGh1Yi5jb20vb21ha2FzdWkvb21ha2FzdWktZGV2dG9vbHMKRGVzY3JpcHRpb246IERldmVsb3BtZW50IHRvb2xpbmcgZm9yIE9tYWthc3VpIGVudmlyb25tZW50cyAoc2hhcmVkIHBheWxvYWQpCiBQcm92aWRlcyB0aGUgZGV2dG9vbHMgY29tbWFuZC1saW5lIGRpc3BhdGNoZXIgYW5kIGhlbHBlciBzY3JpcHRzIHVzZWQgYnkKIGRldmVsb3BlcnMgd29ya2luZyBhY3Jvc3MgT21ha2FzdWkgZW52aXJvbm1lbnRzOiB0aGVtZSBhc3NldCBnZW5lcmF0aW9uLAogcHJldmlldyBmb3JtYXR0aW5nLCBhbmQgcmVsYXRlZCBidWlsZCB0b29saW5nLiBJbnN0YWxsIG9tYWt1Yi1kZXZ0b29scyBvcgogb21hZGViLWRldnRvb2xzIHRvIGdldCB0aGUgcHJvamVjdC1zcGVjaWZpYyBjb21tYW5kIG5hbWUuCiBOb3QgaW50ZW5kZWQgZm9yIGVuZC11c2VyIGluc3RhbGxhdGlvbi4K stable
omabuntu resolute all omakasui-devtools 0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-devtools-0.0.3/omakasui-devtools_0.0.3-1+resolute_all.deb 11936 5ff9f0fb1f6b2e3526dcd055b242ee56 5e978989ef64e3fbe5b88981b72bea5963c0f8fe 955467d5ef2834d87e65d176caae81452d49bd24803304840d4411da21576170 UGFja2FnZTogb21ha2FzdWktZGV2dG9vbHMKVmVyc2lvbjogMC4wLjMKQXJjaGl0ZWN0dXJlOiBhbGwKTWFpbnRhaW5lcjogTHVjYSBQYXR0b2NjaGlvIDxpbmZvQGx1Y2FwYXR0b2NjaGlvLmRldj4KSW5zdGFsbGVkLVNpemU6IDU5CkRlcGVuZHM6IGpxLCBpbWFnZW1hZ2ljaywgcHl0aG9uMy1waWwKUmVjb21tZW5kczogYmFzaC1jb21wbGV0aW9uCkJyZWFrczogb21hZGViLWRldnRvb2xzICg8PCAwLjAuM34pLCBvbWFrdWItZGV2dG9vbHMgKDw8IDAuMC4zfikKUmVwbGFjZXM6IG9tYWRlYi1kZXZ0b29scyAoPDwgMC4wLjN+KSwgb21ha3ViLWRldnRvb2xzICg8PCAwLjAuM34pClNlY3Rpb246IGRldmVsClByaW9yaXR5OiBvcHRpb25hbApNdWx0aS1BcmNoOiBmb3JlaWduCkhvbWVwYWdlOiBodHRwczovL2dpdGh1Yi5jb20vb21ha2FzdWkvb21ha2FzdWktZGV2dG9vbHMKRGVzY3JpcHRpb246IERldmVsb3BtZW50IHRvb2xpbmcgZm9yIE9tYWthc3VpIGVudmlyb25tZW50cyAoc2hhcmVkIHBheWxvYWQpCiBQcm92aWRlcyB0aGUgZGV2dG9vbHMgY29tbWFuZC1saW5lIGRpc3BhdGNoZXIgYW5kIGhlbHBlciBzY3JpcHRzIHVzZWQgYnkKIGRldmVsb3BlcnMgd29ya2luZyBhY3Jvc3MgT21ha2FzdWkgZW52aXJvbm1lbnRzOiB0aGVtZSBhc3NldCBnZW5lcmF0aW9uLAogcHJldmlldyBmb3JtYXR0aW5nLCBhbmQgcmVsYXRlZCBidWlsZCB0b29saW5nLiBJbnN0YWxsIG9tYWt1Yi1kZXZ0b29scyBvcgogb21hZGViLWRldnRvb2xzIHRvIGdldCB0aGUgcHJvamVjdC1zcGVjaWZpYyBjb21tYW5kIG5hbWUuCiBOb3QgaW50ZW5kZWQgZm9yIGVuZC11c2VyIGluc3RhbGxhdGlvbi4K stable
omadeb trixie all omakasui-devtools 0.0.3 https://github.com/omakasui/build-apt-omakasui/releases/download/omakasui-devtools-0.0.3/omakasui-devtools_0.0.3-1+trixie_all.deb 11760 d1da05dfdbb7d4e09f4a596ad5e3a6e3 4f2c06a25dbb2a49e2ff3f65c3eb118c61006f31 dbb9c858e36d7e2eb5cf4c780936ff68d21a9512bc931881036fb2fd12dc65ad UGFja2FnZTogb21ha2FzdWktZGV2dG9vbHMKVmVyc2lvbjogMC4wLjMKQXJjaGl0ZWN0dXJlOiBhbGwKTWFpbnRhaW5lcjogTHVjYSBQYXR0b2NjaGlvIDxpbmZvQGx1Y2FwYXR0b2NjaGlvLmRldj4KSW5zdGFsbGVkLVNpemU6IDU5CkRlcGVuZHM6IGpxLCBpbWFnZW1hZ2ljaywgcHl0aG9uMy1waWwKUmVjb21tZW5kczogYmFzaC1jb21wbGV0aW9uCkJyZWFrczogb21hZGViLWRldnRvb2xzICg8PCAwLjAuM34pLCBvbWFrdWItZGV2dG9vbHMgKDw8IDAuMC4zfikKUmVwbGFjZXM6IG9tYWRlYi1kZXZ0b29scyAoPDwgMC4wLjN+KSwgb21ha3ViLWRldnRvb2xzICg8PCAwLjAuM34pClNlY3Rpb246IGRldmVsClByaW9yaXR5OiBvcHRpb25hbApNdWx0aS1BcmNoOiBmb3JlaWduCkhvbWVwYWdlOiBodHRwczovL2dpdGh1Yi5jb20vb21ha2FzdWkvb21ha2FzdWktZGV2dG9vbHMKRGVzY3JpcHRpb246IERldmVsb3BtZW50IHRvb2xpbmcgZm9yIE9tYWthc3VpIGVudmlyb25tZW50cyAoc2hhcmVkIHBheWxvYWQpCiBQcm92aWRlcyB0aGUgZGV2dG9vbHMgY29tbWFuZC1saW5lIGRpc3BhdGNoZXIgYW5kIGhlbHBlciBzY3JpcHRzIHVzZWQgYnkKIGRldmVsb3BlcnMgd29ya2luZyBhY3Jvc3MgT21ha2FzdWkgZW52aXJvbm1lbnRzOiB0aGVtZSBhc3NldCBnZW5lcmF0aW9uLAogcHJldmlldyBmb3JtYXR0aW5nLCBhbmQgcmVsYXRlZCBidWlsZCB0b29saW5nLiBJbnN0YWxsIG9tYWt1Yi1kZXZ0b29scyBvcgogb21hZGViLWRldnRvb2xzIHRvIGdldCB0aGUgcHJvamVjdC1zcGVjaWZpYyBjb21tYW5kIG5hbWUuCiBOb3QgaW50ZW5kZWQgZm9yIGVuZC11c2VyIGluc3RhbGxhdGlvbi4K stable
